InChIKey14,DrugName,DrugID,Source,DrugName_Normalized
RLLPVAHGXHCWKJ,Permethrin,2283,Drug_A,permethrin
FBVFZWUMDDXLLG,Perospirone,2284,Drug_A,perospirone
RGCVKNLCSQQDEP,Perphenazine,2285,Drug_A,perphenazine
PWEGQJCIAMJJHC,Perphenazine enanthate,2286,Drug_A,perphenazine enanthate
PMTSPAGBAFCORP,Peruvoside,2287,Drug_A,peruvoside
JGWRKYUXBBNENE,Pexidartinib,2288,Drug_A,pexidartinib
XPFRXWCVYUEORT,Phenacemide,2289,Drug_A,phenacemide
CPJSUEIXXCENMM,Phenacetin,2290,Drug_A,phenacetin
ZQHYKVKNPWDQSL,Phenazocine,2291,Drug_A,phenazocine
QPFYXYFORQJZEC,Phenazopyridine,2292,Drug_A,phenazopyridine
JTJMJGYZQZDUJJ,Phencyclidine,2293,Drug_A,phencyclidine
MFOCDFTXLCYLKU,Phendimetrazine,2294,Drug_A,phendimetrazine
RMUCZJUITONUFY,Phenelzine,2295,Drug_A,phenelzine
IZJDOKYDEWTZSO,Phenethyl Isothiocyanate,2296,Drug_A,phenethyl isothiocyanate
BHHGXPLMPWCGHP,Phenethylamine,2297,Drug_A,phenethylamine
NONJJLVGHLVQQM,Pheneticillin,2298,Drug_A,pheneticillin
AJOQSQHYDOFIOX,Pheneturide,2299,Drug_A,pheneturide
ICFJFFQQTFMIBG,Phenformin,2300,Drug_A,phenformin
BFMBKRQFMIILCH,Phenglutarimide,2301,Drug_A,phenglutarimide
DAFOCGYVTAOKAJ,Phenibut,2302,Drug_A,phenibut
ISFHAYSTHMVOJR,Phenindamine,2303,Drug_A,phenindamine
NFBAXHOPROOJAW,Phenindione,2304,Drug_A,phenindione
VXTWEDPZMSVFEF,Pheniprazine,2305,Drug_A,pheniprazine
IJHNSHDBIRRJRN,Pheniramine,2306,Drug_A,pheniramine
OOBHFESNSZDWIU,Phenmetrazine,2307,Drug_A,phenmetrazine
DDBREPKUVSBGFI,Phenobarbital,2308,Drug_A,phenobarbital
ISWSIDIOOBJBQZ,Phenol,2309,Drug_A,phenol
KJFMBFZCATUALV,Phenolphthalein,2310,Drug_A,phenolphthalein
IPOPQVVNCFQFRK,Phenoperidine,2311,Drug_A,phenoperidine
WJFKNYWRSNBZNX,Phenothiazine,2312,Drug_A,phenothiazine
QZVCTJOXCFMACW,Phenoxybenzamine,2313,Drug_A,phenoxybenzamine
BPLBGHOLXOTWMN,Phenoxymethylpenicillin,2314,Drug_A,phenoxymethylpenicillin
QNEXFJFTGQBXBJ,Phenoxypropazine,2315,Drug_A,phenoxypropazine
CAMYKONBWHRPDD,Phenprobamate,2316,Drug_A,phenprobamate
DQDAYGNAKTZFIW,Phenprocoumon,2317,Drug_A,phenprocoumon
PBHFNBQPZCRWQP,Phenserine,2318,Drug_A,phenserine
WLWFNJKHKGIJNW,Phensuximide,2319,Drug_A,phensuximide
DHHVAGZRUROJKS,Phentermine,2320,Drug_A,phentermine
MRBDMNSDAVCSSF,Phentolamine,2321,Drug_A,phentolamine
DNVVZWSVACQWJE,Phenyl aminosalicylate,2322,Drug_A,phenyl aminosalicylate
WLJVXDMOQOGPHL,Phenylacetic acid,2323,Drug_B,phenylacetic acid
VYMDGNCVAMGZFE,Phenylbutazone,2324,Drug_A,phenylbutazone
OBKXEAXTFZPCHS,Phenylbutyric acid,2325,Drug_A,phenylbutyric acid
SONNWYBIRXJNDC,Phenylephrine,2326,Drug_A,phenylephrine
CXOFVDLJLONNDW,Phenytoin,2327,Drug_A,phenytoin
GPFAJKDEDBRFOS,Pholcodine,2328,Drug_A,pholcodine
LMNZTLDVJIUSHT,Phosmet,2329,Drug_A,phosmet
DRBBFCLWYRJSJZ,Phosphocreatine,2330,Drug_A,phosphocreatine
PBMSWVPMRUJMPE,Phthalylsulfathiazole,2331,Drug_A,phthalylsulfathiazole
MBWXNTAXLNYFJB,Phylloquinone,2332,Drug_A,phylloquinone
PIJVFDBKTWXHHD,Physostigmine,2333,Drug_A,physostigmine
VJYSBPDEJWLKKJ,Pibrentasvir,2334,Drug_A,pibrentasvir
CDRPUGZCRXZLFL,Piceatannol,2335,Drug_A,piceatannol
RRRUXBQSQLKHEL,Piclamilast,2336,Drug_A,piclamilast
URMTUEWUIGOJBW,Piclozotan,2337,Drug_A,piclozotan
UJIDKYTZIQTXPM,Picosulfuric acid,2338,Drug_A,picosulfuric acid
KYWCWBXGRWWINE,Picotamide,2339,Drug_A,picotamide
UUTKICFRNVKFRG,Pidotimod,2340,Drug_A,pidotimod
QCHFTSOMWOSFHM,Pilocarpine,2341,Drug_A,pilocarpine
BCQTVJKBTWGHCX,Pilsicainide,2342,Drug_A,pilsicainide
RKEWSXXUOLRFBX,Pimavanserin,2343,Drug_A,pimavanserin
KASDHRXLYQOAKZ,Pimecrolimus,2344,Drug_A,pimecrolimus
YVUQSNJEYSNKRX,Pimozide,2345,Drug_A,pimozide
IVVNZDGDKPTYHK,Pinacidil,2346,Drug_A,pinacidil
DDHUTBKXLWCZCO,Pinaverium,2347,Drug_A,pinaverium
MFZOSKPPVCIFMT,Pinazepam,2348,Drug_A,pinazepam
JZQKKSLKJUAGIC,Pindolol,2349,Drug_A,pindolol
LXFOLMYKSYSZQS,Pinometostat,2350,Drug_B,pinometostat
HYAFETHFCAUJAY,Pioglitazone,2351,Drug_A,pioglitazone
AXKPFOAXAHJUAG,Pipamperone,2352,Drug_A,pipamperone
OWWLUIWOFHMHOQ,Pipecuronium,2353,Drug_A,pipecuronium
JOHZPMXAZQZXHR,Pipemidic acid,2354,Drug_A,pipemidic acid
WPUKUEMZZRVAKZ,Pipenzolate,2355,Drug_A,pipenzolate
IVBHGBMCVLDMKU,Piperacillin,2356,Drug_A,piperacillin
UCRHFBCYFMIWHC,Piperaquine,2357,Drug_A,piperaquine
GLUUGHFHXGJENI,Piperazine,2358,Drug_A,piperazine
KTHVBAZBLKXIHZ,Piperidolate,2359,Drug_A,piperidolate
MXXWOMGUGJBKIW,Piperine,2360,Drug_A,piperine
NJBFOOCLYDNZJN,Pipobroman,2361,Drug_A,pipobroman
JOMHSQGEWSNUKU,Pipotiazine,2362,Drug_A,pipotiazine
GMZVRMREEHBGGF,Piracetam,2363,Drug_A,piracetam
KMSKQZKKOZQFFG,Pirarubicin,2364,Drug_A,pirarubicin
VQDBNKDJNJQRDG,Pirbuterol,2365,Drug_A,pirbuterol
RMHMFHUVIITRHF,Pirenzepine,2366,Drug_A,pirenzepine
UJEWTUDSLQGTOA,Piretanide,2367,Drug_A,piretanide
OQDPVLVUJFGPGQ,Piribedil,2368,Drug_A,piribedil
IHEHEFLXQFOQJO,Piritramide,2369,Drug_A,piritramide
VJXSSYDSOJBUAV,Piritrexim,2370,Drug_A,piritrexim
HBJOXQRURQPDEX,Pirlimycin,2371,Drug_A,pirlimycin
IWVRVEIKCBFZNF,Pirlindole,2372,Drug_A,pirlindole
RCIMBBZXSXFZBV,Piromidic acid,2373,Drug_A,piromidic acid
QYSPLQLAKJAUJT,Piroxicam,2374,Drug_A,piroxicam
PIDSZXPFGCURGN,Pirprofen,2375,Drug_A,pirprofen
FWZAWAUZXYCBKZ,Pirtobrutinib,2376,Drug_A,pirtobrutinib
VGYFMXBACGZSIL,Pitavastatin,2377,Drug_A,pitavastatin
NNACHAUCXXVJSP,Pitolisant,2378,Drug_A,pitolisant
SRPNQDXRVRCTNK,Pivagabine,2379,Drug_A,pivagabine
ZEMIJUDPLILVNQ,Pivampicillin,2380,Drug_B,pivampicillin
FWWDFDMCZLOXQI,Pivhydrazine,2381,Drug_A,pivhydrazine
NPGNOVNWUSPMDP,Pivmecillinam,2382,Drug_A,pivmecillinam
PEZPMAYDXJQYRV,Pixantrone,2383,Drug_B,pixantrone
FIADGNVRKBPQEU,Pizotifen,2384,Drug_A,pizotifen
HVAUUPRFYPCOCA,Platelet Activating Factor,2385,Drug_A,platelet activating factor
BASFCYQUMIYNBI,Platinum,2386,Drug_A,platinum
IYDYFVUFSPQPPV,Plazomicin,2387,Drug_A,plazomicin
NSPHQWLKCGGCQR,Plecanatide,2388,Drug_A,plecanatide
YIQPUIGJQJDJOS,Plerixafor,2389,Drug_A,plerixafor
IEJSCSAMMLUINT,Plevitrexed,2390,Drug_A,plevitrexed
CFCUWKMKBJTWLW,Plicamycin,2391,Drug_B,plicamycin
UUSZLLQJYRSZIS,Plitidepsin,2392,Drug_A,plitidepsin
VCMMXZQDRFWYSE,Plumbagin,2393,Drug_A,plumbagin
IGXZLYMCFZHNKW,Polaprezinc,2394,Drug_A,polaprezinc
CQRKVVAGMJJJSR,Poldine,2395,Drug_A,poldine
IJWPAFMIFNSIGD,Polmacoxib,2396,Drug_A,polmacoxib
CYLWJCABXYDINA,Polythiazide,2397,Drug_A,polythiazide
UVSMNLNDYGZFPF,Pomalidomide,2398,Drug_A,pomalidomide
PHXJVRSECIGDHY,Ponatinib,2399,Drug_A,ponatinib
LPAUOXUZGSBGDU,Ponesimod,2400,Drug_A,ponesimod
HRHKSTOGXBBQCB,Porfiromycin,2401,Drug_A,porfiromycin
RAGOYPUPXAKGKH,Posaconazole,2402,Drug_A,posaconazole
HBUJYEUPIIJJOS,Posizolid,2403,Drug_A,posizolid
NTTOTNSKUYCDAV,Potassium,2404,Drug_A,potassium
NPYPAHLBTDXSSS,Potassium cation,2405,Drug_A,potassium cation
ZBAWCYJPZGOFOT,Potassium triiodide,2406,Drug_B,potassium triiodide
JHDKZFFAIZKUCU,Pracinostat,2407,Drug_A,pracinostat
DURULFYMVIFBIR,Practolol,2408,Drug_A,practolol
GXALXAKNHIROPE,Pradigastat,2409,Drug_A,pradigastat
UAUHEPXILIZYCU,Prajmaline,2410,Drug_A,prajmaline
OGSBUKJUDHAQEA,Pralatrexate,2411,Drug_A,pralatrexate
JBKPUQTUERUYQE,Pralidoxime,2412,Drug_A,pralidoxime
GBLBJPZSROAGMF,Pralsetinib,2413,Drug_A,pralsetinib
TZIRZGBAFTZREM,Pramlintide,2414,Drug_A,pramlintide
DQKXQSGTHWVTAD,Pramocaine,2415,Drug_A,pramocaine
NBQKINXMPLXUET,Pranlukast,2416,Drug_A,pranlukast
TVQZAMVBTVNYLA,Pranoprofen,2417,Drug_A,pranoprofen
FMGSKLZLMKYGDP,Prasterone,2418,Drug_A,prasterone
HHENOUDBWKNPAB,Prasterone enantate,2419,Drug_A,prasterone enantate
CZWCKYRVOZZJNM,Prasterone sulfate,2420,Drug_A,prasterone sulfate
DTGLZDAWLRGWQN,Prasugrel,2421,Drug_A,prasugrel
TUZYXOIXSAXUGO,Pravastatin,2422,Drug_A,pravastatin
MWQCHHACWWAQLJ,Prazepam,2423,Drug_A,prazepam
IENZQIKPVFGBNW,Prazosin,2424,Drug_A,prazosin
FNPXMHRZILFCKX,Prednicarbate,2425,Drug_A,prednicarbate
HFVNWDWLWUCIHC,Prednimustine,2426,Drug_A,prednimustine
OIGNJSKKLXVSLS,Prednisolone,2427,Drug_A,prednisolone
LRJOMUJRLNCICJ,Prednisolone acetate,2428,Drug_A,prednisolone acetate
APGDTXUMTIZLCJ,Prednisolone hemisuccinate,2429,Drug_A,prednisolone hemisuccinate
JDOZJEUDSLGTLU,Prednisolone phosphate,2430,Drug_A,prednisolone phosphate
XOFYZVNMUHMLCC,Prednisone,2431,Drug_A,prednisone
MOVRKLZUVNCBIP,Prednisone acetate,2432,Drug_A,prednisone acetate
WSVOMANDJDYYEY,Prednylidene,2433,Drug_A,prednylidene
AYXYPKUFHZROOJ,Pregabalin,2434,Drug_A,pregabalin
ORNBQBCIOKFOEO,Pregnenolone,2435,Drug_A,pregnenolone
ADUKCCWBEDSMEB,Prenalterol,2436,Drug_A,prenalterol
IFFPICMESYHZPQ,Prenylamine,2437,Drug_A,prenylamine
ZLHZLMOSPGACSZ,Pretomanid,2438,Drug_A,pretomanid
YUGCAAVRZWBXEQ,Previtamin D(3),2439,Drug_B,previtamin d(3)
RQXCLMGKHJWMOA,Pridinol,2440,Drug_A,pridinol
ZYEPZINLLPPBMI,Prifinium,2441,Drug_B,prifinium
MVFGUOIZUNYYSO,Prilocaine,2442,Drug_A,prilocaine
INDBQLZJXZLFIT,Primaquine,2443,Drug_A,primaquine
DQMZLTXERSFNPB,Primidone,2444,Drug_A,primidone
DBABZHXKTCFAPX,Probenecid,2445,Drug_A,probenecid
FYPMFJGVHOHGLL,Probucol,2446,Drug_A,probucol
REQCZEXYDRLIBE,Procainamide,2447,Drug_A,procainamide
MFDFERRIHVXMIY,Procaine,2448,Drug_A,procaine
CPTBDICYNRMXFX,Procarbazine,2449,Drug_A,procarbazine
FKNXQNWAXFXVNW,Procaterol,2450,Drug_A,procaterol
WIKYUJGCLQQFNW,Prochlorperazine,2451,Drug_A,prochlorperazine
WYDUSKDSKCASEF,Procyclidine,2452,Drug_B,procyclidine
CDOZDBSBBXSXLB,Profenamine,2453,Drug_A,profenamine
IBALRBWGSVJPAP,Progabide,2454,Drug_A,progabide
RJKFOVLPORLFTN,Progesterone,2455,Drug_A,progesterone
PTXGHCGBYMQQIG,Proglumetacin,2456,Drug_A,proglumetacin
SSOLNOMRVKKSON,Proguanil,2457,Drug_A,proguanil
ZGUGWUXLJSTTMA,Promazine,2458,Drug_A,promazine
QFFCYTLOTYIJMR,Promegestone,2459,Drug_A,promegestone
PWWVAXIEGOYWEE,Promethazine,2460,Drug_A,promethazine
QTGAJCQTLIRCFL,Propacetamol,2461,Drug_A,propacetamol
KEJXLQUPYHWCNM,Propanidid,2462,Drug_A,propanidid
VVWYOYDLCMFIEM,Propantheline,2463,Drug_A,propantheline
KCLANYCVBBTKTO,Proparacaine,2464,Drug_A,proparacaine
YZZCJYJBCUJISI,Propatyl nitrate,2465,Drug_A,propatyl nitrate
GCHKUUOPYMFGEY,Propenidazole,2466,Drug_A,propenidazole
RBQOQRRFDPXAGN,Propentofylline,2467,Drug_A,propentofylline
HOCWPKXKMNXINF,Propicillin,2468,Drug_A,propicillin
UVOIBTBFPOZKGP,Propiomazine,2469,Drug_A,propiomazine
ZQTVCQIJTREKSP,Propiopromazine,2470,Drug_B,propiopromazine
QPCVHQBVMYCJOM,Propiverine,2471,Drug_A,propiverine
OLBCVFGFOZPWHH,Propofol,2472,Drug_A,propofol
CAJIGINSTLKQMM,Propoxycaine,2473,Drug_A,propoxycaine
KNAHARQHSZJURB,Propylthiouracil,2474,Drug_A,propylthiouracil
PXWLVJLKJGVOKE,Propyphenazone,2475,Drug_A,propyphenazone
JTIGKVIOEQASGT,Proquazone,2476,Drug_A,proquazone
MYEJFUXQJGHEQK,Proscillaridin,2477,Drug_A,proscillaridin
PRFXRIUZNKLRHM,Prostaglandin B2,2478,Drug_A,prostaglandin b2
BHMBVRSPMRCCGG,Prostaglandin D2,2479,Drug_A,prostaglandin d2
SGUKUZOVHSFKPH,Prostaglandin G2,2480,Drug_A,prostaglandin g2
GNIYHUSSKSFYBD,Prostalene,2481,Drug_A,prostalene
JTTAUPUMOLRVRA,Prothipendyl,2482,Drug_A,prothipendyl
VRDIULHPQTYCLN,Protionamide,2483,Drug_A,protionamide
XNSAINXGIQZQOO,Protirelin,2484,Drug_B,protirelin
IBGBGRVKPALMCQ,Protocatechualdehyde,2485,Drug_A,protocatechualdehyde
LUMAEVHDZXIGEP,Protokylol,2486,Drug_A,protokylol
BWPIARFWQZKAIA,Protriptyline,2487,Drug_A,protriptyline
VNLMRPAWAMPLNZ,Proxibarbal,2488,Drug_A,proxibarbal
KYHQZNGJUGFTGR,Proxyphylline,2489,Drug_A,proxyphylline
ZPMNHBXQOOVQJL,Prucalopride,2490,Drug_A,prucalopride
PWNMXPDKBYZCOO,Prulifloxacin,2491,Drug_A,prulifloxacin
ORXDSIPBTFAEKJ,Prussian blue,2492,Drug_A,prussian blue
QVDSEJDULKLHCG,Psilocybin,2493,Drug_A,psilocybin
RXWNCPJZOCPEPQ,Puromycin,2494,Drug_A,puromycin
YSAUAVHXTIETRK,Pyrantel,2495,Drug_A,pyrantel
IPEHBUMCGVEMRF,Pyrazinamide,2496,Drug_A,pyrazinamide
BGRWSFIQQPVEML,Pyrazolam,2497,Drug_A,pyrazolam
RVOLLAQWKVFTGE,Pyridostigmine,2498,Drug_A,pyridostigmine
WKSAUQYGYAYLPV,Pyrimethamine,2499,Drug_A,pyrimethamine
NZASCBIBXNPDMH,Pyrithyldione,2500,Drug_A,pyrithyldione
DJUFPMUQJKWIJB,Pyronaridine,2501,Drug_A,pyronaridine
IKMPWMZBZSAONZ,Quazepam,2502,Drug_A,quazepam
REFJWTPEDVJJIY,Quercetin,2503,Drug_A,quercetin
URKOMYMAXPYINW,Quetiapine,2504,Drug_A,quetiapine
PZMAHNDJABQWGS,Quifenadine,2505,Drug_A,quifenadine
GPKJTRJOBQGKQK,Quinacrine,2506,Drug_A,quinacrine
GDFGTRDCCWFXTG,Quinagolide,2507,Drug_A,quinagolide
JSDRRTOADPPCHY,Quinapril,2508,Drug_A,quinapril
FLSLEGPOVLMJMN,Quinaprilat,2509,Drug_A,quinaprilat
PWZUUYSISTUNDW,Quinestrol,2510,Drug_A,quinestrol
AGMMTXLNIQSRCG,Quinethazone,2511,Drug_A,quinethazone
PCJFRMOEZQQSAX,Quingestanol,2512,Drug_A,quingestanol
FLGJKPPXEKYCBY,Quingestanol acetate,2513,Drug_B,quingestanol acetate
LOUPRKONTZGTKE,Quinidine,2514,Drug_A,quinidine
XNMYNYSCEJBRPZ,Quinisocaine,2515,Drug_A,quinisocaine
JCBQCKFFSPGEDY,Quinupramine,2516,Drug_A,quinupramine
WTHRRGMBUAHGNI,Quinupristin,2517,Drug_A,quinupristin
CVWXJKQAOSCOAB,Quizartinib,2518,Drug_A,quizartinib
ZUJMMGHIYSAEOU,"R,S-Warfarin alcohol",2519,Drug_A,"r,s-warfarin alcohol"
MUTBJZVSRNUIHA,R-306465,2520,Drug_A,r-306465
WAOQONBSWFLFPE,Raclopride,2521,Drug_A,raclopride
YJQZYXCXBBCEAQ,Ractopamine,2522,Drug_A,ractopamine
BTTNOGHPGJANSW,Radezolid,2523,Drug_A,radezolid
PZDJSXWIQXZUBJ,Radium Ra-223 cation,2524,Drug_A,radium ra-223 cation
GZUITABIAKMVPG,Raloxifene,2525,Drug_A,raloxifene
CZFFBEXEKNGXKS,Raltegravir,2526,Drug_A,raltegravir
IVTVGDXNLFLDRM,Raltitrexed,2527,Drug_A,raltitrexed
LDXDSHIEDAPSSA,Ramatroban,2528,Drug_A,ramatroban
YLXDSYKOBKBWJQ,Ramelteon,2529,Drug_A,ramelteon
HDACQVRGBOVJII,Ramipril,2530,Drug_A,ramipril
KEDYTOTWMPBSLG,Ramiprilat,2531,Drug_A,ramiprilat
NTHPAPBPFQJABD,Ramosetron,2532,Drug_A,ramosetron
VMXUWOKSQNHOCA,Ranitidine,2533,Drug_A,ranitidine
XKLMZUWKNUAPSZ,Ranolazine,2534,Drug_A,ranolazine
HTIKWNNIPGXLGM,Rapacuronium,2535,Drug_A,rapacuronium
OPAHEYNNJWPQPX,Ravuconazole,2536,Drug_A,ravuconazole
WVXNSAVVKYZVOE,Rebastinib,2537,Drug_B,rebastinib
LZPZPHGJDAGEJZ,Regadenoson,2538,Drug_B,regadenoson
FNHKPVJBJVTLMP,Regorafenib,2539,Drug_A,regorafenib
CEBYCSRFKCEUSW,Relcovaptan,2540,Drug_A,relcovaptan
SMOBCLHAZXOKDQ,Relebactam,2541,Drug_A,relebactam
AOMXMOCNKJTRQP,Relugolix,2542,Drug_A,relugolix
YSGASDXSLKIKOD,Remacemide,2543,Drug_A,remacemide
RWWYLEGWBNMMLJ,Remdesivir,2544,Drug_A,remdesivir
ZTVQQQVZCWLTDF,Remifentanil,2545,Drug_B,remifentanil
UXIGZRQVLGFTOU,Remikiren,2546,Drug_A,remikiren
CYHWMBVXXDIZNZ,Remimazolam,2547,Drug_A,remimazolam
UAOCLDQAQNNEAX,Remogliflozin etabonate,2548,Drug_A,remogliflozin etabonate
GUJRSXAPGDDABA,Remoxipride,2549,Drug_A,remoxipride
YFUAYKVMQVBSNG,Renzapride,2550,Drug_A,renzapride
FAEKWTJYAYMJKF,Repaglinide,2551,Drug_A,repaglinide
YGYBFMRFXNDIPO,Repinotan,2552,Drug_B,repinotan
MKELYWOVSPVORM,Reposal,2553,Drug_A,reposal
FIKPXCOQUIZNHB,Repotrectinib,2554,Drug_A,repotrectinib
WVLAAKXASPCBGT,Reproterol,2555,Drug_A,reproterol
SZLZWPPUNLXJEA,Rescinnamine,2556,Drug_A,rescinnamine
QEVHRUUCFGRFIF,Reserpine,2557,Drug_A,reserpine
FDBYIYFVSAHJLY,Resmetirom,2558,Drug_A,resmetirom
GHMLBKRAJCXXBS,Resorcinol,2559,Drug_A,resorcinol
LUKBXSAWLPMMSZ,Resveratrol,2560,Drug_A,resveratrol
STZYTFJPGGDRJD,Retapamulin,2561,Drug_A,retapamulin
FYDWDCIFZSGNBU,Revefenacin,2562,Drug_A,revefenacin
FRVSRBKUQZKTOW,Revumenib,2563,Drug_A,revumenib
FCDLCPWAQCPTKC,Rhein,2564,Drug_A,rhein
RHXHGRAEPCAFML,Ribociclib,2565,Drug_A,ribociclib
NSKGQURZWSPSBC,Ribostamycin,2566,Drug_A,ribostamycin
QGZYDVAGYRLSKP,Ricolinostat,2567,Drug_A,ricolinostat
BUROJSBIWGDYCN,Ridaforolimus,2568,Drug_A,ridaforolimus
GLLPUTYLZIKEGF,Ridogrel,2569,Drug_A,ridogrel
ATEBXHFBFRCZMA,Rifabutin,2570,Drug_A,rifabutin
UEFHFKKWYKVLDC,Rifalazil,2571,Drug_B,rifalazil
JQXXHWHPUNPDRT,Rifampin,2572,Drug_A,rifampin
HJYYPODYNSCCOU,Rifamycin,2573,Drug_A,rifamycin
WDZCUPBHRAEYDL,Rifapentine,2574,Drug_A,rifapentine
NZCRJKRKKOLAOJ,Rifaximin,2575,Drug_A,rifaximin
OWBFCJROIKNMGD,Rigosertib,2576,Drug_A,rigosertib
CQXADFVORZEARL,Rilmenidine,2577,Drug_A,rilmenidine
YIBOMRUWOWDFLG,Rilpivirine,2578,Drug_A,rilpivirine
FTALBRSUTCGOEG,Riluzole,2579,Drug_A,riluzole
KRNAOFGYEFKHPB,Rimegepant,2580,Drug_A,rimegepant
QTTRZHGPGKRAFB,Rimexolone,2581,Drug_A,rimexolone
IYMMESGOJVNCKV,Rimiterol,2582,Drug_A,rimiterol
JZCPYUJPEARBJL,Rimonabant,2583,Drug_A,rimonabant
WXXSNCNJFUAIDG,Riociguat,2584,Drug_A,riociguat
CEFJVGZHQAGLHS,Ripretinib,2585,Drug_A,ripretinib
ASKZRYGFUPSJPN,Risdiplam,2586,Drug_A,risdiplam
IIDJRNMFWXDHID,Risedronic acid,2587,Drug_A,risedronic acid
RAPZEAPATHNIPO,Risperidone,2588,Drug_A,risperidone
JUQLTPCYUFPYKE,Ritanserin,2589,Drug_A,ritanserin
CBRJPFGIXUFMTM,Ritlecitinib,2590,Drug_A,ritlecitinib
VMMYRRFPMAGXNP,Ritobegron,2591,Drug_A,ritobegron
IOVGROKTTNBUGK,Ritodrine,2592,Drug_A,ritodrine
NCDNCNXCDXHOMX,Ritonavir,2593,Drug_A,ritonavir
KGFYHTZWPPHNLQ,Rivaroxaban,2594,Drug_A,rivaroxaban
XSVMFMHYUFZWBK,Rivastigmine,2595,Drug_A,rivastigmine
WPEWQEMJFLWMLV,Rivoceranib,2596,Drug_A,rivoceranib
XMSXOLDPMGMWTH,Rivoglitazone,2597,Drug_A,rivoglitazone
ULFRLSNUDGIQQP,Rizatriptan,2598,Drug_A,rizatriptan
CAAFTBWHFUPDGX,Ro 12-7310,2599,Drug_A,ro 12-7310
ZEXGDYFACFXQPF,Robenacoxib,2600,Drug_A,robenacoxib
HUFOZJXAKZVRNJ,Rociletinib,2601,Drug_B,rociletinib
XPYLKZZOBVLVHB,Rociverine,2602,Drug_A,rociverine
YXRDKMPIGHSVRX,Rocuronium,2603,Drug_A,rocuronium
RZJQGNCSTQAWON,Rofecoxib,2604,Drug_A,rofecoxib
MNDBXUUTURYVHR,Roflumilast,2605,Drug_A,roflumilast
VYWWNRMSAPEJLS,Rokitamycin,2606,Drug_A,rokitamycin
FIVSJYGQAIEMOC,Rolapitant,2607,Drug_A,rolapitant
HMEYVGGHISAPJR,Rolitetracycline,2608,Drug_A,rolitetracycline
PJBFVWGQFLYWCB,Rolofylline,2609,Drug_A,rolofylline
OHRURASPPZQGQM,Romidepsin,2610,Drug_A,romidepsin
KDPNLRQZHDJRFU,Romifidine,2611,Drug_A,romifidine
AYJVGKWCGIYEAK,Ronifibrate,2612,Drug_A,ronifibrate
UHSKFQJFRQCDBE,Ropinirole,2613,Drug_A,ropinirole
ZKMNUMMKYBVTFN,Ropivacaine,2614,Drug_A,ropivacaine
SGOOQMRIPALTEL,Roquinimex,2615,Drug_B,roquinimex
YASAKCUCGLMORW,Rosiglitazone,2616,Drug_A,rosiglitazone
XBPZXDSZHPDXQU,Rosoxacin,2617,Drug_A,rosoxacin
BPRHUIZQVSMCRT,Rosuvastatin,2618,Drug_A,rosuvastatin
KFQYTPMOWPVWEJ,Rotigotine,2619,Drug_A,rotigotine
YOZBGTLTNGAVFU,Roxadustat,2620,Drug_A,roxadustat
XMVJITFPVVRMHC,Roxarsone,2621,Drug_B,roxarsone
SMTZFNFIKUPEJC,Roxatidine acetate,2622,Drug_A,roxatidine acetate
RXZBMPWDPOLZGW,Roxithromycin,2623,Drug_A,roxithromycin
HMABYWSNWIZPAG,Rucaparib,2624,Drug_A,rucaparib
POGQSBRIGCQNEG,Rufinamide,2625,Drug_A,rufinamide
NJCJBUHJQLFDSW,Rufloxacin,2626,Drug_A,rufloxacin
WUZYKBABMWJHDL,Rupatadine,2627,Drug_A,rupatadine
VFIZBHJTOHUOEK,S-Ethylisothiourea,2628,Drug_A,s-ethylisothiourea
NSQNZEUFHPTJME,SC-236,2629,Drug_A,sc-236
FJHBVJOVLFPMQE,SN-38,2630,Drug_A,sn-38
PYNXFZCZUAOOQC,Sacubitril,2631,Drug_A,sacubitril
NEMGRZFTLSKBAP,Safinamide,2632,Drug_A,safinamide
IBWPUTAKVGZXRB,Safrazine,2633,Drug_A,safrazine
BFZKMNSQCNVFGM,Sagopilone,2634,Drug_A,sagopilone
SKZKKFZAGNVIMN,Salicylamide,2635,Drug_A,salicylamide
KQXDHUJYNAXLNZ,Salinomycin,2636,Drug_A,salinomycin
WUILNKCFCLNXOK,Salirasib,2637,Drug_B,salirasib
GIIZNNXWQWCKIB,Salmeterol,2638,Drug_A,salmeterol
WVYADZUPLLSGPU,Salsalate,2639,Drug_A,salsalate
OBSYBRPAKCASQB,Salvinorin A,2640,Drug_A,salvinorin a
RYIDHLJADOKWFM,Samidorphan,2641,Drug_A,samidorphan
LBGFKUUHOPIEMA,Sapacitabine,2642,Drug_A,sapacitabine
DUEWVPTZCSAMNB,Saprisartan,2643,Drug_A,saprisartan
QWAXKHKRTORLEM,Saquinavir,2644,Drug_A,saquinavir
OUPXSLGGCPUZJJ,"Sar9, Met (O2)11-Substance P",2645,Drug_A,"sar9, met (o2)11-substance p"
OUKYUETWWIPKQR,Saracatinib,2646,Drug_A,saracatinib
XBHBWNFJWIASRO,Sarafloxacin,2647,Drug_A,sarafloxacin
PFGWGEPQIUAZME,Saralasin,2648,Drug_A,saralasin
PQJQFLNBMSCUSH,Sarecycline,2649,Drug_A,sarecycline
PGKXDIMONUAMFR,Saredutant,2650,Drug_A,saredutant
FFYNAVGJSYHHFO,Sarpogrelate,2651,Drug_A,sarpogrelate
STECJAGHUSJQJN,Scopolamine,2652,Drug_A,scopolamine
KQPKPCNLIDLUMF,Secobarbital,2653,Drug_A,secobarbital
